Loan ID,Borrower ID,branch,Disbursement Date,Disbursement Amount,Savings,Salary,Interest Rate,n_guarantors,label,outcome
Loan3006035,Client80200,Nyanza,2023-08-25,1610000,497932,101983,13,2,0,Normal
Loan3006043,Client190680,Rubavu,2023-08-25,1500000,100341,167495,14,3,0,Normal
Loan3006072,Client157465,Gasabo,2023-08-25,1590000,249290,101395,13,3,0,Normal
Loan3006075,Client189690,Kicukiro,2023-08-25,1580000,282533,235425,14,3,0,Normal
Loan3006117,Client157930,Gasabo,2023-08-25,3090000,682389,203797,13,2,0,Normal
Loan3006141,Client157487,Gasabo,2023-08-25,1590000,289182,107288,13,2,0,Normal
Loan3006143,Client165830,Rutsiro,2023-08-25,3100000,575931,230740,13,3,0,Normal
Loan3006147,Client144244,Rutsiro,2023-08-25,1580000,316191,103063,13,3,0,Normal
Loan3006178,Client55436,Gasabo,2023-08-25,1770000,713257,117847,13,2,0,Normal
Loan3007216,Client44804,Gasabo,2023-08-28,3500000,473063,302827,13,2,0,Normal
Loan3007252,Client166146,Rutsiro,2023-08-28,1580000,252922,113648,13,3,0,Normal
Loan3007299,Client110692,Nyamagabe,2023-08-28,1600000,158362,103024,13,2,0,Normal
Loan3007331,Client151090,Nyamagabe,2023-08-28,2420000,100528,177763,13,3,0,Normal
Loan3007451,Client85710,Nyamagabe,2023-08-28,3500000,229820,175605,13,2,0,Normal
Loan3007466,Client101006,Nyanza,2023-08-28,3450000,645344,266631,13,3,0,Normal
Loan3007468,Client125450,Ngororero,2023-08-28,1560000,245524,100046,13,2,0,Normal
Loan3007491,Client132003,Gasabo,2023-08-28,2840000,720395,186512,13,2,0,Normal
Loan3007501,Client137612,Kicukiro,2023-08-28,1570000,320765,266599,13,3,0,Normal
Loan3007531,Client37049,Gasabo,2023-08-28,2260000,167920,174213,13,3,0,Normal
Loan3007675,Client38408,Nyamagabe,2023-08-28,1350000,823765,139658,13,2,0,Normal
Loan3007712,Client158822,Gasabo,2023-08-28,1500000,423035,145978,14,2,0,Normal
Loan3007743,Client98757,Gasabo,2023-08-28,2000000,144818,273900,14,2,0,Normal
Loan3007755,Client154160,Nyanza,2023-08-28,1590000,368052,100041,13,2,0,Normal
Loan3007861,Client132423,Gasabo,2023-08-28,1500000,354158,111071,13,2,0,Normal
Loan3007872,Client83607,HQ,2023-08-28,1100000,260743,306152,13,2,0,Normal
Loan3007909,Client87633,Rusizi,2023-08-28,3275000,292813,305715,13,3,0,Normal
Loan3007995,Client151183,Rusizi,2023-08-28,1450000,56853,114314,13,2,0,Normal
Loan3008336,Client164455,Nyamagabe,2023-08-29,2430000,48027,182359,13,3,0,Normal
Loan3008376,Client155901,Gasabo,2023-08-29,1200000,82579,116257,13,3,0,Normal
Loan3008408,Client124850,Gasabo,2023-08-29,2150000,767467,158760,13,2,0,Normal
Loan3008444,Client48105,Gasabo,2023-08-29,2900000,124206,198600,14,2,0,Normal
Loan3008505,Client174735,Nyamagabe,2023-08-29,1600000,582873,103063,13,3,0,Normal
Loan3008512,Client130714,Nyanza,2023-08-29,1590000,36737,100041,13,3,0,Normal
Loan3008515,Client98821,Ngororero,2023-08-29,1760000,435091,130000,14,3,0,Normal
Loan3008550,Client45835,Rusizi,2023-08-29,1790000,150419,139183,13,3,0,Normal
Loan3008552,Client38247,Nyanza,2023-08-29,3500000,1241174,361861,13,3,0,Normal
Loan3008569,Client174005,Gasabo,2023-08-29,1590000,232739,107288,13,3,0,Normal
Loan3008572,Client151765,Nyanza,2023-08-29,3380000,229002,240465,13,3,0,Normal
Loan3008576,Client165123,Rutsiro,2023-08-29,1450000,48925,103063,13,2,0,Normal
Loan3008577,Client131639,Rusizi,2023-08-29,2665000,513687,179841,13,2,0,Normal
Loan3008587,Client48313,Nyamagabe,2023-08-29,1550000,503863,122392,13,2,0,Normal
Loan3008611,Client57464,Nyagatare,2023-08-29,3500000,1074256,371216,14,2,0,Normal
Loan3008615,Client176134,Nyanza,2023-08-29,1590000,266398,106288,13,3,0,Normal
Loan3008619,Client87849,Nyanza,2023-08-29,1200000,176668,111947,13,3,0,Normal
Loan3008625,Client149825,Nyanza,2023-08-29,1500000,214464,114832,13,3,0,Normal
Loan3008640,Client137590,Nyanza,2023-08-29,2950000,727981,219390,13,3,0,Normal
Loan3008647,Client121716,Rusizi,2023-08-29,1574000,227279,197541,13,2,0,Normal
Loan3008686,Client18238,Rusizi,2023-08-29,1865000,908662,119251,13,3,0,Normal
Loan3008706,Client25646,Nyagatare,2023-08-29,1860000,767664,147279,13,2,0,Normal
Loan3008713,Client68263,Nyagatare,2023-08-29,3500000,447510,290969,13,3,0,Normal
Loan3008726,Client100698,Nyamagabe,2023-08-29,1660000,63936,128522,13,3,0,Normal
Loan3008737,Client124175,Gasabo,2023-08-29,2500000,748064,251958,13,2,0,Normal
Loan3008740,Client13511,Nyagatare,2023-08-29,3500000,1586738,240741,13,2,0,Normal
Loan3008745,Client14262,Nyagatare,2023-08-29,1990000,157715,152825,13,3,0,Normal
Loan3008760,Client45836,Rusizi,2023-08-29,1860000,155974,142508,13,2,0,Normal
Loan3008776,Client150162,Nyanza,2023-08-29,1590000,56401,100041,13,3,0,Normal
Loan3008808,Client47070,Nyamagabe,2023-08-29,3270000,1606528,248654,14,3,0,Normal
Loan3008854,Client19587,Rusizi,2023-08-29,3500000,1932102,298409,13,3,0,Normal
Loan3008917,Client21184,Rusizi,2023-08-29,3500000,1189845,355283,13,3,0,Normal
Loan3008933,Client158049,Nyagatare,2023-08-29,1590000,145481,98962,13,2,0,Normal
Loan3008964,Client113051,Nyagatare,2023-08-29,2770000,248522,187794,13,2,0,Normal
Loan3008966,Client154804,Rusizi,2023-08-29,1595000,250247,101638,13,2,0,Normal
Loan3009004,Client170813,Nyagatare,2023-08-29,1450000,49155,93152,13,3,0,Normal
Loan3009037,Client23700,Rusizi,2023-08-29,1745000,94427,109376,13,2,0,Normal
Loan3009251,Client164630,Nyamagabe,2023-08-30,3000000,681758,168785,13,3,0,Normal
Loan3009287,Client40556,Ngororero,2023-08-30,1760000,124090,137899,13,2,0,Normal
Loan3009320,Client21212,Rutsiro,2023-08-30,3300000,238977,236395,13,3,0,Normal
Loan3009364,Client5065,Rutsiro,2023-08-30,2250000,203800,172788,13,2,0,Normal
Loan3009389,Client165892,Gasabo,2023-08-30,2300000,81696,196652,14,3,0,Normal
Loan3009416,Client77738,Rutsiro,2023-08-30,3500000,739974,272261,13,3,0,Normal
Loan3009423,Client77786,Rutsiro,2023-08-30,3300000,1407779,216395,13,3,0,Normal
Loan3009447,Client66818,Ngororero,2023-08-30,1570000,729632,111571,13,2,0,Normal
Loan3009492,Client161181,Nyamagabe,2023-08-30,1570000,207934,106000,13,2,0,Normal
Loan3009497,Client24234,Gasabo,2023-08-30,1860000,222675,144233,13,2,0,Normal
Loan3009498,Client88001,Rubavu,2023-08-30,3500000,214397,261412,13,2,0,Normal
Loan3009560,Client116922,Nyanza,2023-08-30,2000000,685789,228485,13,3,0,Normal
Loan3009567,Client74501,Nyanza,2023-08-30,3500000,333986,301440,13,2,0,Normal
Loan3009597,Client6632,Nyamagabe,2023-08-30,2320000,635897,181770,13,3,0,Normal
Loan3009660,Client67002,Gasabo,2023-08-30,1500000,114082,137560,13,2,0,Normal
Loan3009708,Client191050,Gasabo,2023-08-30,1450000,16411,139712,14,2,0,Normal
Loan3009739,Client175021,Nyamagabe,2023-08-30,2970000,564896,178663,13,2,0,Normal
Loan3009760,Client16939,Ngororero,2023-08-30,1900000,513760,147903,13,3,0,Normal
Loan3009763,Client157402,Gasabo,2023-08-30,1500000,98672,101395,13,3,0,Normal
Loan3009805,Client16851,Ngororero,2023-08-30,1500000,429332,162996,13,2,0,Normal
Loan3009807,Client161996,Gasabo,2023-08-30,1000000,30106,111188,13,3,0,Normal
Loan3009818,Client47318,Ngororero,2023-08-30,1730000,143775,130385,13,3,0,Normal
Loan3009819,Client173083,Nyamagabe,2023-08-30,2440000,472042,160276,13,2,0,Normal
Loan3009857,Client158304,Ngororero,2023-08-30,1500000,173124,101120,13,3,0,Normal
Loan3009881,Client162921,Kicukiro,2023-08-30,1650000,379258,94000,14,2,0,Normal
Loan3009892,Client76292,Ngororero,2023-08-30,1730000,149850,135135,13,3,0,Normal
Loan3009895,Client68620,Nyagatare,2023-08-30,2750000,482668,209251,13,2,0,Normal
Loan3009903,Client50465,Gasabo,2023-08-30,1860000,394878,119766,13,3,0,Normal
Loan3009920,Client191025,Gasabo,2023-08-30,1940000,35621,123579,14,3,0,Normal
Loan3009921,Client14995,Kicukiro,2023-08-30,2730000,132245,202733,14,2,0,Normal
Loan3010041,Client175685,Kicukiro,2023-08-30,2000000,68175,249380,13,3,0,Normal
Loan3010187,Client110087,Gasabo,2023-08-31,3500000,7670930,829018,14,3,0,Normal
Loan3010188,Client61523,Rubavu,2023-08-31,1760000,434217,136739,13,3,0,Normal
Loan3010190,Client100179,Nyanza,2023-08-31,2500000,377021,249245,13,3,0,Normal
Loan3010203,Client155916,Gasabo,2023-08-31,1590000,159362,101543,13,3,0,Normal
Loan3010226,Client142834,Rutsiro,2023-08-31,1580000,320964,101638,13,3,0,Normal
Loan3010259,Client139238,Nyanza,2023-08-31,1590000,247060,142511,13,3,0,Normal
Loan3010262,Client162604,Gasabo,2023-08-31,1580000,301096,116257,13,2,0,Normal
Loan3010266,Client58308,Rusizi,2023-08-31,3200000,505925,229132,13,3,0,Normal
Loan3010285,Client59890,Rubavu,2023-08-31,1570000,150406,130112,13,3,0,Normal
Loan3010362,Client170477,Nyagatare,2023-08-31,3200000,527070,228631,13,3,0,Normal
Loan3010364,Client22362,Nyanza,2023-08-31,1670000,726923,106247,13,2,0,Normal
Loan3010373,Client119932,Rutsiro,2023-08-31,1650000,51916,113519,13,3,0,Normal
Loan3010387,Client103699,Kicukiro,2023-08-31,2180000,378762,139896,13,3,0,Normal
Loan3010401,Client54524,Nyanza,2023-08-31,1850000,85908,142511,13,3,0,Normal
Loan3010441,Client100085,Nyanza,2023-08-31,3000000,172795,256845,13,3,0,Normal
Loan3010449,Client126993,Nyanza,2023-08-31,1500000,284261,92441,13,3,0,Normal
Loan3010468,Client59109,Nyanza,2023-08-31,1760000,171859,136135,13,3,0,Normal
Loan3010473,Client24864,Rubavu,2023-08-31,1870000,199358,143903,13,3,0,Normal
Loan3010479,Client171347,Nyagatare,2023-08-31,1350000,101455,97061,13,3,0,Normal
Loan3010483,Client5296,Rusizi,2023-08-31,2385000,661600,180640,13,2,0,Normal
Loan3010501,Client168432,Rutsiro,2023-08-31,1600000,239666,142983,13,2,0,Normal
Loan3010514,Client116990,Kicukiro,2023-08-31,3310000,171734,307108,13,3,0,Normal
Loan3010515,Client69439,Nyagatare,2023-08-31,3500000,193969,288171,13,2,0,Normal
Loan3010529,Client166739,Rutsiro,2023-08-31,1000000,58575,110082,13,2,0,Normal
Loan3010535,Client169762,Nyagatare,2023-08-31,1450000,42327,105588,13,3,0,Normal
Loan3010538,Client71689,Kicukiro,2023-08-31,2740000,279737,222655,14,3,0,Normal
Loan3010540,Client76044,Rubavu,2023-08-31,3500000,1264079,241846,13,2,0,Normal
Loan3010550,Client157186,Nyagatare,2023-08-31,1000000,311609,98962,13,3,0,Normal
Loan3010590,Client49980,Nyagatare,2023-08-31,2500000,125786,195535,13,2,0,Normal
Loan3010606,Client157133,Nyagatare,2023-08-31,1590000,248798,114832,13,2,0,Normal
Loan3010630,Client13083,Nyanza,2023-08-31,1500000,244851,121456,13,3,0,Normal
Loan3010639,Client65670,Rutsiro,2023-08-31,1650000,84718,106048,13,2,0,Normal
Loan3010649,Client172019,Nyagatare,2023-08-31,1460000,111694,106913,13,3,0,Normal
Loan3010678,Client111276,Nyagatare,2023-08-31,1650000,169380,105248,13,3,0,Normal
Loan3010683,Client1271,Nyagatare,2023-08-31,1930000,56232,148812,13,3,0,Normal
Loan3010703,Client78588,Nyagatare,2023-08-31,3500000,574088,242381,13,2,0,Normal
Loan3010709,Client109963,Ngororero,2023-08-31,1570000,134431,123231,13,3,0,Normal
Loan3010736,Client157721,Ngororero,2023-08-31,1480000,160138,113832,13,3,0,Normal
Loan3010760,Client166554,Rusizi,2023-08-31,1590000,256825,96895,13,2,0,Normal
Loan3010806,Client158084,Nyagatare,2023-08-31,1590000,34287,98962,13,2,0,Normal
Loan3010833,Client66552,Rutsiro,2023-08-31,1580000,518604,110798,13,3,0,Normal
Loan3010834,Client78998,Rusizi,2023-08-31,3500000,489505,281590,13,2,0,Normal
Loan3010854,Client122886,Rusizi,2023-08-31,1590000,354993,101120,13,3,0,Normal
Loan3010877,Client67873,Rusizi,2023-08-31,3500000,324973,323334,13,3,0,Normal
Loan3011902,Client165186,Kicukiro,2023-09-01,800000,50448,110082,13,3,0,Normal
Loan3011928,Client155848,Gasabo,2023-09-01,1590000,316009,101543,13,2,0,Normal
Loan3011940,Client121659,Rubavu,2023-09-01,3500000,1200489,231215,13,2,0,Normal
Loan3011959,Client123076,Rubavu,2023-09-01,1600000,347369,101543,13,2,0,Normal
Loan3011967,Client134048,Ngororero,2023-09-01,1480000,349599,95059,13,2,0,Normal
Loan3012092,Client80702,Rusizi,2023-09-01,3500000,258917,273666,13,3,0,Normal
Loan3012134,Client173980,Rusizi,2023-09-01,1590000,285097,116257,13,3,0,Normal
Loan3012173,Client191174,Kicukiro,2023-09-01,1552500,59181,228865,14,3,0,Normal
Loan3012179,Client56961,Gasabo,2023-09-01,3500000,1122589,232545,13,3,0,Normal
Loan3012255,Client49818,Nyamagabe,2023-09-01,3500000,204753,266071,13,3,0,Normal
Loan3012257,Client40226,Ngororero,2023-09-01,2430000,296257,166106,13,2,0,Normal
Loan3012303,Client157905,Ngororero,2023-09-01,1300000,50475,97795,13,3,0,Normal
Loan3012323,Client88498,Gasabo,2023-09-01,3500000,589875,270011,14,2,0,Normal
Loan3012330,Client46469,Rubavu,2023-09-01,1850000,824357,126057,13,2,0,Normal
Loan3012348,Client30253,Kicukiro,2023-09-01,2320000,237751,163472,13,3,0,Normal
Loan3012365,Client91164,Rubavu,2023-09-01,3500000,1743533,234698,13,3,0,Normal
Loan3012376,Client58320,Rusizi,2023-09-01,3325000,1020326,227664,13,2,0,Normal
Loan3012428,Client56576,Ngororero,2023-09-01,3500000,159051,320296,13,3,0,Normal
Loan3012502,Client168112,Rusizi,2023-09-01,1475000,234811,121996,13,2,0,Normal
Loan3012616,Client47256,Ngororero,2023-09-01,1730000,741122,111571,13,2,0,Normal
Loan3012741,Client87271,Nyarugenge,2023-09-01,3500000,334901,135660,14,3,0,Normal
Loan3012745,Client25686,Nyagatare,2023-09-01,2690000,186378,209719,13,2,0,Normal
Loan3012746,Client129533,Ngororero,2023-09-01,1550000,115354,101234,13,2,0,Normal
Loan3012907,Client63080,Nyamagabe,2023-09-01,3500000,980863,256571,13,3,0,Normal
Loan3012916,Client174350,Rubavu,2023-09-01,1820000,92217,143642,14,1,0,Normal
Loan3012970,Client175297,Gasabo,2023-09-01,3500000,731377,281393,14,3,0,Normal
Loan3012993,Client167047,Rusizi,2023-09-01,3380000,626320,114976,13,3,0,Normal
Loan3013037,Client101542,Gasabo,2023-09-01,1680000,185327,130406,13,2,0,Normal
Loan3013063,Client132442,Nyarugenge,2023-09-01,1560000,368558,103063,13,3,0,Normal
Loan3014336,Client78619,Nyagatare,2023-09-02,3500000,709420,572064,13,2,0,Normal
Loan3014439,Client121173,Nyagatare,2023-09-02,1650000,119915,122389,13,3,0,Normal
Loan3014445,Client79859,Nyagatare,2023-09-02,1700000,605035,107880,13,2,0,Normal
Loan3014461,Client101735,Nyagatare,2023-09-02,1600000,452275,265425,13,2,0,Normal
Loan3014476,Client144998,Nyagatare,2023-09-02,1480000,58213,98962,13,2,0,Normal
Loan3015382,Client89520,Gasabo,2023-09-04,3500000,764027,307577,13,2,0,Normal
Loan3015494,Client37185,Gasabo,2023-09-04,2100000,803772,162904,13,3,0,Normal
Loan3015519,Client2036,Rutsiro,2023-09-04,2000000,194888,155809,13,2,0,Normal
Loan3015536,Client67504,Kicukiro,2023-09-04,1740000,664018,136135,13,3,0,Normal
Loan3015541,Client117396,Kicukiro,2023-09-04,3500000,832729,231464,13,3,0,Normal
Loan3015566,Client37075,Gasabo,2023-09-04,2040000,513300,131949,13,3,0,Normal
Loan3015582,Client167830,Rusizi,2023-09-04,1595000,61575,116430,13,3,0,Normal
Loan3015622,Client66709,Rutsiro,2023-09-04,1750000,141497,136135,13,2,0,Normal
Loan3015654,Client12895,Rusizi,2023-09-04,3500000,754022,313244,13,3,0,Normal
Loan3015657,Client188730,Kicukiro,2023-09-04,1390000,209359,103703,14,2,0,Normal
Loan3015682,Client11967,Rubavu,2023-09-04,3500000,1273202,227840,13,3,0,Normal
Loan3015698,Client165728,Nyanza,2023-09-04,1590000,91048,107288,13,3,0,Normal
Loan3015701,Client144131,Kicukiro,2023-09-04,2930000,666350,240880,13,3,0,Normal
Loan3015719,Client100723,Kicukiro,2023-09-04,3360000,1190802,221861,13,2,0,Normal
Loan3015740,Client191251,Gasabo,2023-09-04,1450000,43432,112544,14,3,0,Normal
Loan3015792,Client75681,Rubavu,2023-09-04,1610000,321120,124167,13,2,0,Normal
Loan3015810,Client149099,Nyamagabe,2023-09-04,1300000,131443,102113,13,2,0,Normal
Loan3015849,Client109563,Nyamagabe,2023-09-04,3330000,235152,281126,13,3,0,Normal
Loan3015908,Client128264,Nyamagabe,2023-09-04,1550000,272085,121996,13,2,0,Normal
Loan3015919,Client118791,Nyanza,2023-09-04,2600000,118915,194380,13,2,0,Normal
Loan3015943,Client191221,Nyarugenge,2023-09-04,1570000,100024,115424,13,2,0,Normal
Loan3015976,Client145827,Rutsiro,2023-09-04,450000,316976,103063,13,3,0,Normal
Loan3015994,Client155327,Nyagatare,2023-09-04,2970000,412514,168100,14,3,0,Normal
Loan3016000,Client191117,Gasabo,2023-09-04,1180000,138382,211664,14,2,0,Normal
Loan3016026,Client43009,Rubavu,2023-09-04,1800000,806377,156143,13,2,0,Normal
Loan3016081,Client119676,Nyagatare,2023-09-04,2100000,114156,220632,13,3,0,Normal
Loan3016086,Client154486,Nyarugenge,2023-09-04,1570000,151415,115424,13,2,0,Normal
Loan3016099,Client119435,Rubavu,2023-09-04,3500000,945189,230645,13,3,0,Normal
Loan3016195,Client166434,Nyanza,2023-09-04,1470000,63989,106913,13,3,0,Normal
Loan3016196,Client128067,Nyamagabe,2023-09-04,3500000,232307,229100,13,2,0,Normal
Loan3016226,Client156175,Gasabo,2023-09-04,1590000,94662,115938,13,2,0,Normal
Loan3016273,Client100719,Nyamagabe,2023-09-04,2960000,702723,248315,13,3,0,Normal
Loan3016290,Client97537,HQ,2023-09-04,3500000,416034,359905,14,2,0,Normal
Loan3016293,Client138323,Nyamagabe,2023-09-04,3060000,433254,240203,13,3,0,Normal
Loan3016356,Client82323,Rusizi,2023-09-04,1770000,635772,113164,13,2,0,Normal
Loan3016621,Client61422,Rutsiro,2023-09-05,3500000,995918,261601,13,2,0,Normal
Loan3016654,Client51050,Nyagatare,2023-09-05,1770000,267383,135635,13,3,0,Normal
Loan3016661,Client64288,Rutsiro,2023-09-05,3030000,276616,211747,13,3,0,Normal
Loan3016667,Client48161,Nyagatare,2023-09-05,1700000,675062,132755,13,3,0,Normal
Loan3016750,Client142048,Ngororero,2023-09-05,800000,82737,101120,13,2,0,Normal
Loan3016789,Client24503,Ngororero,2023-09-05,3450000,212208,268381,13,2,0,Normal
Loan3016818,Client171276,Nyagatare,2023-09-05,1500000,260706,107288,13,3,0,Normal
Loan3016838,Client33650,Gasabo,2023-09-05,1500000,332901,144124,13,3,0,Normal
Loan3016850,Client78074,Nyagatare,2023-09-05,1600000,141909,122367,13,2,0,Normal
Loan3016875,Client1871,Rutsiro,2023-09-05,2000000,142913,153910,13,3,0,Normal
Loan3016883,Client109246,Nyagatare,2023-09-05,2900000,96178,284100,14,2,0,Normal
Loan3016942,Client55988,Nyamagabe,2023-09-05,1700000,116446,134235,13,3,0,Normal
Loan3017001,Client176249,Nyagatare,2023-09-05,2750000,91541,197794,13,2,0,Normal
Loan3017021,Client128126,Nyamagabe,2023-09-05,1500000,63750,117639,13,3,0,Normal
Loan3017052,Client25939,Rubavu,2023-09-05,1870000,317624,116236,13,2,0,Normal
Loan3017099,Client6108,Nyagatare,2023-09-05,3500000,721554,259646,14,2,0,Normal
Loan3017174,Client19942,Nyarugenge,2023-09-05,2000000,550515,257940,13,2,0,Normal
Loan3017230,Client19146,Gasabo,2023-09-05,1570000,59863,224745,14,2,0,Normal
Loan3017235,Client20665,Ngororero,2023-09-05,1490000,296496,126405,13,3,0,Normal
Loan3017252,Client47357,Ngororero,2023-09-05,1730000,240738,111571,13,3,0,Normal
Loan3017267,Client174446,Rutsiro,2023-09-05,1100000,74406,109607,13,3,0,Normal
Loan3017286,Client72445,Rutsiro,2023-09-05,1285000,162471,249265,14,2,0,Normal
Loan3017294,Client158576,Nyarugenge,2023-09-05,1400000,86034,100709,13,2,0,Normal
Loan3017306,Client175514,Rutsiro,2023-09-05,3090000,116120,235015,13,2,0,Normal
Loan3017331,Client22025,Nyarugenge,2023-09-05,1840000,209602,143337,13,2,0,Normal
Loan3017336,Client120752,Kicukiro,2023-09-05,2600000,185895,179880,13,3,0,Normal
Loan3017361,Client29765,Kicukiro,2023-09-05,1700000,1145024,159616,13,3,0,Normal
Loan3017377,Client143315,Rutsiro,2023-09-05,800000,306642,94038,13,4,0,Normal
Loan3017394,Client28139,Nyamagabe,2023-09-05,3300000,117919,172467,13,1,0,Normal
Loan3017401,Client147530,Rubavu,2023-09-05,1000000,61584,101163,13,3,0,Normal
Loan3017408,Client58697,Nyagatare,2023-09-05,1900000,81439,332000,14,2,0,Normal
Loan3017419,Client40636,Nyamagabe,2023-09-05,810000,53441,143302,14,2,0,Normal
Loan3017428,Client142246,Nyarugenge,2023-09-05,1570000,322746,298577,13,3,1,Written off
Loan3017470,Client134197,Nyarugenge,2023-09-05,2770000,57604,209059,14,2,0,Normal
Loan3017474,Client39056,Gasabo,2023-09-05,3500000,641502,785085,14,3,0,Normal
Loan3021705,Client145080,Rutsiro,2023-09-13,1600000,221283,101638,13,3,0,Normal
Loan3021738,Client56255,Rutsiro,2023-09-13,1775000,741352,113648,13,2,0,Normal
Loan3021774,Client67205,Gasabo,2023-09-13,1700000,366510,108898,13,2,0,Normal
Loan3021801,Client64716,Rusizi,2023-09-13,3450000,778489,244630,13,2,0,Normal
Loan3021846,Client33307,Rusizi,2023-09-13,3000000,150486,156080,13,1,0,Normal
Loan3021854,Client70266,Ngororero,2023-09-13,1750000,232503,112764,13,3,0,Normal
Loan3021856,Client51467,Nyarugenge,2023-09-13,1840000,623643,143141,13,2,0,Normal
Loan3021894,Client2489,Ngororero,2023-09-13,1850000,147796,152700,13,3,0,Normal
Loan3021900,Client88954,Rutsiro,2023-09-13,1775000,158169,136298,13,2,0,Normal
Loan3021905,Client105473,Ngororero,2023-09-13,700000,109701,233024,14,2,0,Normal
Loan3021912,Client176482,Kicukiro,2023-09-13,1500000,124603,101113,13,2,0,Normal
Loan3021933,Client129322,Nyarugenge,2023-09-13,2040000,154025,219009,14,2,0,Normal
Loan3021980,Client102146,Ngororero,2023-09-13,2200000,824401,169638,13,3,0,Normal
Loan3021986,Client158071,Nyagatare,2023-09-13,1560000,60155,114832,13,3,0,Normal
Loan3022020,Client149556,Nyanza,2023-09-13,1590000,97241,100041,13,3,0,Normal
Loan3022048,Client129938,Nyagatare,2023-09-13,1500000,16842,122389,13,3,0,Normal
Loan3022052,Client178682,Nyagatare,2023-09-13,1590000,34479,115938,13,3,0,Normal
Loan3022061,Client116754,Rubavu,2023-09-13,2860000,923743,188356,14,2,0,Normal
Loan3022072,Client130988,Gasabo,2023-09-13,1120000,165486,245400,13,3,0,Normal
Loan3022185,Client128007,Nyarugenge,2023-09-13,1600000,70841,142325,14,3,0,Normal
Loan3022222,Client55513,Nyanza,2023-09-13,1760000,218564,111472,13,3,0,Normal
Loan3022428,Client121587,Nyamagabe,2023-09-14,2160000,122266,141574,13,3,0,Normal
Loan3022434,Client32059,Kicukiro,2023-09-14,2090000,146533,425900,14,3,0,Normal
Loan3022489,Client165607,Nyanza,2023-09-14,1380000,71118,100263,13,2,0,Normal
Loan3022499,Client43517,Gasabo,2023-09-14,1450000,98776,101395,13,3,0,Normal
Loan3022554,Client56619,Rusizi,2023-09-14,1455000,52606,110925,14,2,0,Normal
Loan3022562,Client13732,Kicukiro,2023-09-14,1900000,688995,133985,13,3,0,Normal
Loan3022586,Client148280,Nyamagabe,2023-09-14,1550000,316928,100515,13,2,0,Normal
Loan3022667,Client40223,Rubavu,2023-09-14,3500000,519499,252843,14,3,0,Normal
Loan3022668,Client96763,Rusizi,2023-09-14,3500000,50695,227335,13,2,0,Normal
Loan3022706,Client56909,Nyarugenge,2023-09-14,3500000,1962048,232128,13,2,0,Normal
Loan3022718,Client70278,Ngororero,2023-09-14,1460000,287635,99179,13,2,0,Normal
Loan3022761,Client53759,Rubavu,2023-09-14,1455000,697127,92093,13,2,0,Normal
Loan3022826,Client132510,Kicukiro,2023-09-14,3500000,409861,265100,14,2,0,Normal
Loan3022861,Client126005,Nyarugenge,2023-09-14,2570000,101825,228865,14,2,0,Normal
Loan3022887,Client126330,Nyagatare,2023-09-14,1590000,43672,113882,13,3,0,Normal
Loan3023014,Client102072,Kicukiro,2023-09-15,3500000,164401,287258,13,3,0,Normal
Loan3023031,Client13098,Nyamagabe,2023-09-15,2230000,71227,117007,13,1,0,Normal
Loan3023051,Client41044,Rusizi,2023-09-15,3500000,-979254,230989,13,2,0,Normal
Loan3023114,Client159599,Rubavu,2023-09-15,1520000,119364,95513,13,3,0,Normal
Loan3023136,Client82747,Kicukiro,2023-09-15,3040000,103531,231992,13,2,0,Normal
Loan3023149,Client111263,Nyagatare,2023-09-15,3500000,262706,281095,13,2,0,Normal
Loan3023176,Client159895,Rutsiro,2023-09-15,2000000,751310,325900,14,2,0,Normal
Loan3023228,Client165382,Rutsiro,2023-09-15,1560000,157995,105963,13,2,0,Normal
Loan3023280,Client42086,Nyarugenge,2023-09-15,3500000,938185,289603,13,2,0,Normal
Loan3023314,Client46811,Ngororero,2023-09-15,3500000,899081,383705,13,3,0,Normal
Loan3023331,Client82961,Gasabo,2023-09-15,3500000,989594,308917,14,2,0,Normal
Loan3023422,Client5984,Rusizi,2023-09-15,1100000,1582758,194690,13,2,0,Normal
Loan3023464,Client17462,Ngororero,2023-09-15,1800000,744403,229695,13,3,0,Normal
Loan3023743,Client166938,Rutsiro,2023-09-16,1450000,263064,95463,13,2,0,Normal
Loan3023777,Client158279,Ngororero,2023-09-16,1550000,190415,102545,13,2,0,Normal
Loan3023783,Client146824,Rutsiro,2023-09-16,1600000,63469,103063,13,3,0,Normal
Loan3023795,Client133832,Nyagatare,2023-09-16,2660000,218887,171165,13,3,0,Normal
Loan3023816,Client119448,Rutsiro,2023-09-16,3350000,128163,228000,13,3,0,Normal
Loan3023852,Client153941,Rusizi,2023-09-16,1595000,121691,115843,13,3,0,Normal
Loan3023854,Client81685,Kicukiro,2023-09-16,1740000,96491,136135,13,2,0,Normal
Loan3023861,Client124180,Nyagatare,2023-09-16,1520000,232685,94212,13,3,0,Normal
Loan3023888,Client21208,Nyanza,2023-09-16,1830000,846253,117964,13,3,0,Normal
Loan3023904,Client26238,Rusizi,2023-09-16,3160000,346016,165764,13,1,0,Normal
Loan3023934,Client165158,Kicukiro,2023-09-16,1500000,31303,122389,13,2,0,Normal
Loan3023939,Client118698,Kicukiro,2023-09-16,1970000,703008,235412,14,3,1,Written off
Loan3024404,Client104199,Gasabo,2023-09-18,3000000,266213,228957,13,3,0,Normal
